molecule_chembl_id,molecule_type,pref_name,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Tissue Severity Score,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,14.05,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,nM,14.05
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,18.45,CHEMBL612545,Unchecked,IC50,nM,18.45
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,360.0,CHEMBL397,Jurkat,IC50,uM,0.36
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,100000.0,CHEMBL4296509,Vero 76,IC50,uM,100.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,100000.0,CHEMBL395,HepG2,IC50,uM,100.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,CL,mL.min-1.kg-1,29.5,CHEMBL375,Mus musculus,CL,L/hr/kg,1.77
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Vdss,L.kg-1,1.8,CHEMBL375,Mus musculus,Vdss,L/Kg,1.8
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,T1/2,hr,0.952,CHEMBL375,Mus musculus,beta t1/2,hr,0.952
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AUC,ng.hr.mL-1,1617.0,CHEMBL375,Mus musculus,AUClast,hr.ng/ml,1617.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,MIC,ug.mL-1,0.01,CHEMBL365,Cryptococcus neoformans,MIC,ug ml-1,0.01
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,MIC,ug.mL-1,0.025,CHEMBL363,Aspergillus fumigatus,MIC,ug ml-1,0.025
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,7180.0,CHEMBL6020,Bile salt export pump,IC50,uM,7.18
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,40300.0,CHEMBL5748,ATP-binding cassette sub-family C member 2,IC50,uM,40.3
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,133000.0,CHEMBL5918,ATP-binding cassette sub-family C member 3,IC50,uM,133.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,133000.0,CHEMBL1743128,ATP-binding cassette sub-family C member 4,IC50,uM,133.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AUC,ng.hr.mL-1,202.62,CHEMBL372,Homo sapiens,AUC,uM.hr,0.252
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Css,uM,0.011,CHEMBL372,Homo sapiens,Css,uM,0.011
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ratio,,0.001,CHEMBL612545,Unchecked,Ratio,,0.001
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ratio,,0.0,CHEMBL612545,Unchecked,Ratio,,0.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,DILI_severity_class,,5.0,CHEMBL372,Homo sapiens,DILI_severity_class,,5.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,DILI_Concern,,,CHEMBL372,Homo sapiens,DILI_Concern,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,5800.0,CHEMBL397,Jurkat,IC50,uM,5.8
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,MIC,ug.mL-1,0.01,CHEMBL365,Cryptococcus neoformans,MIC,ug ml-1,0.01
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,%,6.8,CHEMBL614685,T-cell line,Activity,%,6.8
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,%,13.1,CHEMBL614685,T-cell line,Activity,%,13.1
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Inhibition,%,3.58,CHEMBL4303835,SARS-CoV-2,Inhibition,%,3.58
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Hit score,,0.3285,CHEMBL4303835,SARS-CoV-2,Hit score,,0.32853714
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Inhibition,%,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,INH,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL613979,HUVEC,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,ug.mL-1,0.000027,CHEMBL612545,Unchecked,IC50,ng/ml,0.027
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,ug.mL-1,0.001,CHEMBL365,Cryptococcus neoformans,IC50,ug ml-1,0.001
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,ug.mL-1,0.005,CHEMBL366,Candida albicans,IC50,ug ml-1,0.005
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,ug.mL-1,0.015,CHEMBL363,Aspergillus fumigatus,IC50,ug ml-1,0.015
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,FICI,,0.38,CHEMBL365,Cryptococcus neoformans,FICI,,0.38
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Inhibition,%,,CHEMBL612545,Unchecked,INH,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,MST,day,6.5,CHEMBL376,Rattus norvegicus,MST,day,6.5
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,FC,,1.6,CHEMBL340,Cytochrome P450 3A4,FC,,1.6
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,FC,,2.2,CHEMBL289,Cytochrome P450 2D6,FC,,2.2
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,FC,,1.3,CHEMBL3397,Cytochrome P450 2C9,FC,,1.3
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Inhibition,%,5.536,CHEMBL4523582,Replicase polyprotein 1ab,Inhibition,%,5.536432558
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Inhibition,%,0.02,CHEMBL4303835,SARS-CoV-2,inhibition,%,0.02
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Inhibition,%,0.02,CHEMBL4303835,SARS-CoV-2,inhibition,%,0.02
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Inhibition,%,83.0,CHEMBL612422,Splenocyte,INH,%,83.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,2.0,CHEMBL612545,Unchecked,IC50,nM,2.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,0.4,CHEMBL612545,Unchecked,IC50,nM,0.4
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,1900.0,CHEMBL364,Plasmodium falciparum,IC50,uM,1.9
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,38290.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,IC50,uM,38.29
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Inhibition,%,-19.9,CHEMBL1865,Histone deacetylase 6,inhibition,%,-19.9
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Inhibition,%,8.37,CHEMBL1865,Histone deacetylase 6,inhibition,%,8.37
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,0.034,CHEMBL613544,CD4+ve Th,IC50,nM,0.034
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,2.61,CHEMBL612545,Unchecked,Activity,,2.61
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,3300.0,CHEMBL5393,Broad substrate specificity ATP-binding cassette transporter ABCG2,IC50,uM,3.3
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL612558,ADMET,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL612558,ADMET,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL612589,4T1,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Activity,,,CHEMBL612589,4T1,Activity,,
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Solubility,ug.mL-1,1.3,CHEMBL2362975,No relevant target,solubility,ug ml-1,1.3
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,permeability,10^-6 cm/s,18.0,CHEMBL612558,ADMET,permeability,10^-6 cm/s,18.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,IC50,nM,0.4,CHEMBL612545,Unchecked,IC50,nM,0.4
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Kd,nM,104.0,CHEMBL2052031,Peptidyl-prolyl cis-trans isomerase FKBP5,Kd,nM,104.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Ki,nM,93.0,CHEMBL2052031,Peptidyl-prolyl cis-trans isomerase FKBP5,Ki,nM,93.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Kd,nM,23.0,CHEMBL4050,Peptidyl-prolyl cis-trans isomerase FKBP4,Kd,nM,23.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,Kd,nM,0.4,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,Kd,nM,0.4
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,30000.0,CHEMBL235,Peroxisome proliferator-activated receptor gamma,AC50,uM,30.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,30000.0,CHEMBL235,Peroxisome proliferator-activated receptor gamma,AC50,uM,30.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,10000.0,CHEMBL1941,Histamine H2 receptor,AC50,uM,10.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,10000.0,CHEMBL2056,D(1A) dopamine receptor,AC50,uM,10.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,30000.0,CHEMBL2034,Glucocorticoid receptor,AC50,uM,30.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,30000.0,CHEMBL2034,Glucocorticoid receptor,AC50,uM,30.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,30000.0,CHEMBL206,Estrogen receptor,AC50,uM,30.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,30000.0,CHEMBL206,Estrogen receptor,AC50,uM,30.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,10000.0,CHEMBL218,Cannabinoid receptor 1,AC50,uM,10.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,30000.0,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,AC50,uM,30.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,30000.0,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,AC50,uM,30.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,10000.0,CHEMBL3371,5-hydroxytryptamine receptor 6,AC50,uM,10.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,10000.0,CHEMBL3155,5-hydroxytryptamine receptor 7,AC50,uM,10.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,10000.0,CHEMBL3762,Voltage-dependent L-type calcium channel subunit alpha-1C,AC50,uM,10.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,10000.0,CHEMBL330,"Glutamate receptor ionotropic, NMDA 1",AC50,uM,10.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,30000.0,CHEMBL213,Beta-1 adrenergic receptor,AC50,uM,30.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,10000.0,CHEMBL213,Beta-1 adrenergic receptor,AC50,uM,10.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,10000.0,CHEMBL210,Beta-2 adrenergic receptor,AC50,uM,10.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,19595.9,CHEMBL238,Sodium-dependent dopamine transporter,AC50,uM,19.5959
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,10000.0,CHEMBL238,Sodium-dependent dopamine transporter,AC50,uM,10.0
CHEMBL269732,Small molecule,TACROLIMUS ANHYDROUS,AC50,nM,30000.0,CHEMBL1882,Neuronal acetylcholine receptor subunit alpha-4,AC50,uM,30.0
